state_id,region_id,year,device_model_id,quantity
25,2502703740,2024,26,2
25,2502705490,2024,26,1
25,2502706015,2024,26,3
25,2502706365,2024,26,1
25,2502707525,2024,26,1
25,2502709105,2024,26,1
25,2502712715,2024,26,1
25,2502714395,2024,26,1
25,2502717300,2024,26,1
25,2502717685,2024,26,1
25,2502718560,2024,26,1
25,2502723875,2024,26,7
25,2502725485,2024,26,7
25,2502726430,2024,26,3
25,2502728740,2024,26,1
25,2502728950,2024,26,2
25,2502730560,2024,26,1
25,2502730945,2024,26,1
25,2502731435,2024,26,1
25,2502734165,2024,26,2
25,2502734795,2024,26,1
25,2502735075,2024,26,8
25,2502737420,2024,26,1
25,2502740255,2024,26,1
25,2502741165,2024,26,4
25,2502741340,2024,26,1
25,2502741585,2024,26,1
25,2502745105,2024,26,1
25,2502746820,2024,26,3
25,2502746925,2024,26,1
25,2502747135,2024,26,1
25,2502750670,2024,26,1
25,2502751825,2024,26,3
25,2502752420,2024,26,1
25,2502753120,2024,26,1
25,2502753225,2024,26,1
25,2502755395,2024,26,1
25,2502758580,2024,26,2
25,2502758825,2024,26,2
25,2502761800,2024,26,9
25,2502763165,2024,26,3
25,2502763270,2024,26,3
25,2502766105,2024,26,2
25,2502767385,2024,26,1
25,2502768155,2024,26,1
25,2502768610,2024,26,3
25,2502769275,2024,26,1
25,2502771480,2024,26,1
25,2502771620,2024,26,1
25,2502773090,2024,26,2
25,2502773895,2024,26,1
25,2502775015,2024,26,2
25,2502775155,2024,26,1
25,2502775400,2024,26,1
25,2502777010,2024,26,1
25,2502780405,2024,26,1
25,2502782000,2024,26,50
26,2600100000,2024,19,12
26,2600300000,2024,19,9
26,2600500000,2024,19,45
26,2600700000,2024,19,17
26,2600900000,2024,19,16
26,2601100000,2024,19,15
26,2601300000,2024,19,6
26,2601500000,2024,19,24
26,2601700000,2024,27,40
26,2601900000,2024,19,13
26,2602100000,2024,19,58
26,2602300000,2024,19,21
26,2602500000,2024,19,56
26,2602700000,2024,19,21
26,2602900000,2024,19,20
26,2603100000,2024,19,22
26,2603300000,2024,19,19
26,2603500000,2024,19,19
26,2603700000,2024,48,33
26,2603900000,2024,19,9
26,2604100000,2024,19,22
26,2604300000,2024,19,15
26,2604500000,2024,48,44
26,2604700000,2024,27,22
26,2604900000,2024,48,156
26,2605100000,2024,19,17
26,2605300000,2024,19,10
26,2605500000,2024,27,39
26,2605700000,2024,19,21
26,2605900000,2024,48,26
26,2606100000,2024,19,29
26,2606300000,2024,19,31
26,2606500000,2024,19,103
26,2606700000,2024,48,27
26,2606900000,2024,19,18
26,2607100000,2024,19,12
26,2607300000,2024,19,23
26,2607500000,2024,19,59
26,2607700000,2024,27,105
26,2607900000,2024,19,13
26,2608100000,2024,19,240
26,2608300000,2024,19,5
26,2608500000,2024,19,15
26,2608700000,2024,19,33
26,2608900000,2024,19,13
26,2609100000,2024,19,41
26,2609300000,2024,48,73
26,2609500000,2024,19,4
26,2609700000,2024,19,14
26,2609900000,2024,27,308
26,2610100000,2024,19,16
26,2610300000,2024,19,29
26,2610500000,2024,27,24
26,2610700000,2024,19,20
26,2610900000,2024,19,19
26,2611100000,2024,19,34
26,2611300000,2024,19,17
26,2611500000,2024,19,63
26,2611700000,2024,48,27
26,2611900000,2024,19,9
26,2612100000,2024,48,53
26,2612300000,2024,19,29
26,2612500000,2024,48,497
26,2612700000,2024,19,17
26,2612900000,2024,19,17
26,2613100000,2024,19,11
26,2613300000,2024,19,18
26,2613500000,2024,19,7
26,2613700000,2024,19,13
26,2613900000,2024,48,101
26,2614100000,2024,19,16
26,2614300000,2024,27,13
26,2614500000,2024,19,76
26,2614700000,2024,19,63
26,2614900000,2024,19,23
26,2615100000,2024,19,30
26,2615300000,2024,19,9
26,2615500000,2024,19,31
26,2615700000,2024,19,26
26,2615900000,2024,19,32
26,2616100000,2024,48,120
26,2616300000,2024,19,847
26,2616500000,2024,19,20
27,2700100000,2024,23,19
27,2700300000,2024,15,129
27,2700500000,2024,15,47
27,2700700000,2024,26,30
27,2700900000,2024,15,25
27,2701100000,2024,48,5
27,2701300000,2024,27,33
27,2701500000,2024,15,9
27,2701700000,2024,15,27
27,2701900000,2024,15,33
27,2702100000,2024,15,27
27,2702300000,2024,15,9
27,2702500000,2024,48,25
27,2702700000,2024,15,30
27,2702900000,2024,27,14
27,2703100000,2024,15,4
27,2703300000,2024,26,12
27,2703500000,2024,23,28
27,2703700000,2024,23,139
27,2703900000,2024,27,25
27,2704100000,2024,15,29
27,2704300000,2024,26,20
27,2704500000,2024,15,19
27,2704700000,2024,27,29
27,2704900000,2024,15,37
27,2705100000,2024,26,2
27,2705300000,2024,15,525
27,2705500000,2024,26,11
27,2705700000,2024,15,24
27,2705900000,2024,15,20
27,2706100000,2024,15,26
27,2706300000,2024,15,15
27,2706500000,2024,15,21
27,2706700000,2024,15,4
27,2706700000,2024,26,32
27,2706900000,2024,26,3
27,2707100000,2024,26,6
27,2707300000,2024,15,6
27,2707500000,2024,15,13
27,2707700000,2024,15,2
27,2707900000,2024,15,19
27,2708100000,2024,15,8
27,2708300000,2024,26,8
27,2708500000,2024,15,22
27,2708700000,2024,23,5
27,2708900000,2024,26,3
27,2709100000,2024,15,22
27,2709300000,2024,15,14
27,2709500000,2024,15,22
27,2709700000,2024,15,28
27,2709900000,2024,15,23
27,2710100000,2024,26,31
27,2710300000,2024,15,15
27,2710500000,2024,15,17
27,2710700000,2024,27,10
27,2710900000,2024,26,88
27,2711100000,2024,26,82
27,2711300000,2024,15,18
27,2711500000,2024,15,33
27,2711700000,2024,15,5
27,2711900000,2024,15,27
27,2712100000,2024,26,14
27,2712300000,2024,48,155
27,2712300000,2024,15,1
27,2712500000,2024,26,6
27,2712700000,2024,15,17
27,2712900000,2024,26,28
27,2713100000,2024,15,32
27,2713300000,2024,15,3
27,2713500000,2024,15,5
27,2713700000,2024,15,158
27,2713900000,2024,23,61
27,2714100000,2024,23,35
27,2714300000,2024,15,15
27,2714500000,2024,15,76
27,2714500000,2024,27,9
27,2714700000,2024,26,26
27,2714900000,2024,15,5
27,2715100000,2024,15,6
27,2715300000,2024,15,37
27,2715500000,2024,26,5
27,2715700000,2024,15,23
27,2715900000,2024,26,15
27,2716100000,2024,15,17
27,2716300000,2024,15,95
27,2716300000,2024,48,1
27,2716500000,2024,15,4
27,2716700000,2024,15,8
27,2716900000,2024,26,37
27,2717100000,2024,15,47
27,2717300000,2024,15,8
29,2900100000,2024,19,9
29,2900500000,2024,83,5
29,2900700000,2024,82,16
29,2900900000,2024,82,15
29,2901100000,2024,83,8
29,2901300000,2024,82,8
29,2901500000,2024,82,7
29,2901700000,2024,82,9
29,2901900000,2024,27,68
29,2902300000,2024,19,25
29,2902700000,2024,82,20
29,2902900000,2024,82,20
29,2903100000,2024,82,28
29,2903300000,2024,82,13
29,2903700000,2024,82,26
29,2903900000,2024,82,5
29,2904100000,2024,83,11
29,2904300000,2024,82,28
29,2904500000,2024,82,6
29,2904700000,2024,27,90
29,2905100000,2024,82,29
29,2905300000,2024,27,11
29,2905500000,2024,19,1
29,2905700000,2024,82,5
29,2905900000,2024,82,11
29,2906100000,2024,82,7
29,2906300000,2024,83,7
29,2906500000,2024,83,8
29,2906700000,2024,82,13
29,2906900000,2024,83,10
29,2907100000,2024,82,39
29,2907300000,2024,19,1
29,2907500000,2024,83,4
29,2907700000,2024,27,122
29,2907900000,2024,19,1
29,2908100000,2024,19,7
29,2908300000,2024,82,9
29,2908500000,2024,82,7
29,2908700000,2024,83,4
29,2908900000,2024,82,9
29,2909100000,2024,83,20
29,2909300000,2024,82,9
29,2909500000,2024,82,103
29,2909700000,2024,19,48
29,2909900000,2024,82,56
29,2910100000,2024,27,27
29,2910300000,2024,82,6
29,2910500000,2024,27,60
29,2910700000,2024,19,1
29,2910900000,2024,82,19
29,2911100000,2024,83,8
29,2911300000,2024,27,50
29,2911500000,2024,82,10
29,2911700000,2024,19,12
29,2911900000,2024,19,13
29,2912100000,2024,27,10
29,2912300000,2024,82,2
29,2912500000,2024,19,1
29,2912700000,2024,82,16
29,2912900000,2024,19,1
29,2913100000,2024,82,12
29,2913300000,2024,82,6
29,2913500000,2024,82,11
29,2913700000,2024,82,8
29,2913900000,2024,19,11
29,2914100000,2024,82,10
29,2914300000,2024,82,13
29,2914500000,2024,19,26
29,2914700000,2024,19,18
29,2914900000,2024,82,7
29,2915100000,2024,19,13
29,2915300000,2024,82,10
29,2915500000,2024,19,2
29,2915700000,2024,83,14
29,2915900000,2024,27,12
29,2916100000,2024,19,1
29,2916300000,2024,19,12
29,2916500000,2024,83,29
29,2916500000,2024,82,4
29,2916700000,2024,19,12
29,2916900000,2024,82,10
29,2917100000,2024,83,8
29,2917300000,2024,82,7
29,2917500000,2024,83,15
29,2917700000,2024,83,9
29,2917900000,2024,83,13
29,2918100000,2024,82,6
29,2918300000,2024,82,130
29,2918500000,2024,27,9
29,2918600000,2024,82,12
29,2918700000,2024,83,22
29,2918900000,2024,48,230
29,2919500000,2024,19,1
29,2919700000,2024,83,4
29,2919900000,2024,83,1
29,2920100000,2024,83,20
29,2920300000,2024,82,7
29,2920500000,2024,82,6
29,2920700000,2024,83,9
29,2920900000,2024,82,19
29,2921100000,2024,27,4
29,2921300000,2024,83,22
29,2921500000,2024,83,10
29,2921700000,2024,27,13
29,2921900000,2024,19,13
29,2922100000,2024,82,13
29,2922300000,2024,82,10
29,2922500000,2024,82,16
29,2922900000,2024,19,2
29,2938000000,2024,27,156
29,2951000000,2024,48,67
30,3000100000,2024,27,9
30,3000300000,2024,27,10
30,3000500000,2024,27,7
30,3000700000,2024,27,4
30,3000900000,2024,27,8
30,3001100000,2024,27,5
30,3001300000,2024,27,5
30,3001500000,2024,27,8
30,3001700000,2024,27,12
30,3001900000,2024,27,5
30,3002100000,2024,27,3
30,3002300000,2024,27,4
30,3002500000,2024,27,2
30,3002700000,2024,27,9
30,3002900000,2024,27,17
30,3003100000,2024,27,17
30,3003300000,2024,27,4
30,3003500000,2024,27,7
30,3003700000,2024,27,2
30,3003900000,2024,27,4
30,3004100000,2024,27,5
30,3004300000,2024,27,8
30,3004500000,2024,27,8
30,3004700000,2024,27,12
30,3004900000,2024,27,18
30,3005100000,2024,27,3
30,3005300000,2024,27,4
30,3005500000,2024,27,4
30,3005700000,2024,27,10
30,3005900000,2024,27,2
30,3006100000,2024,27,5
30,3006300000,2024,27,21
30,3006500000,2024,27,3
30,3006700000,2024,27,4
30,3006900000,2024,27,1
30,3007100000,2024,27,2
30,3007300000,2024,27,5
30,3007500000,2024,27,4
30,3007700000,2024,27,6
30,3007900000,2024,27,3
30,3008100000,2024,27,10
30,3008300000,2024,27,9
30,3008500000,2024,27,11
30,3008700000,2024,27,7
30,3008900000,2024,27,7
30,3009100000,2024,27,4
30,3009300000,2024,27,6
30,3009500000,2024,27,10
30,3009700000,2024,27,2
30,3009900000,2024,27,6
30,3010100000,2024,27,5
30,3010300000,2024,27,2
30,3010500000,2024,27,1
30,3010700000,2024,27,4
30,3010900000,2024,27,1
30,3011100000,2024,27,12
31,3100100000,2024,27,23
31,3100300000,2024,27,9
31,3100500000,2024,27,2
31,3100700000,2024,27,2
31,3100900000,2024,27,2
31,3101100000,2024,27,1
31,3101300000,2024,27,9
31,3101500000,2024,27,4
31,3101700000,2024,27,4
31,3101900000,2024,27,29
31,3102100000,2024,27,12
31,3102300000,2024,27,12
31,3102500000,2024,27,31
31,3102700000,2024,27,1
31,3102900000,2024,27,6
31,3103100000,2024,27,1
31,3103300000,2024,27,10
31,3103500000,2024,27,1
31,3103700000,2024,27,6
31,3103900000,2024,27,6
31,3104100000,2024,27,19
31,3104300000,2024,27,13
31,3104500000,2024,27,1
31,3104700000,2024,27,21
31,3104900000,2024,27,4
31,3105100000,2024,27,1
31,3105300000,2024,27,33
31,3105500000,2024,27,234
31,3105700000,2024,27,5
31,3105900000,2024,27,8
31,3106100000,2024,27,5
31,3106300000,2024,27,6
31,3106500000,2024,27,9
31,3106700000,2024,27,11
31,3106900000,2024,27,1
31,3107100000,2024,27,3
31,3107300000,2024,27,4
31,3107500000,2024,27,2
31,3107700000,2024,27,5
31,3107900000,2024,27,25
31,3108100000,2024,27,6
31,3108300000,2024,27,2
31,3108500000,2024,27,4
31,3108700000,2024,27,5
31,3108900000,2024,27,14
31,3109100000,2024,27,2
31,3109300000,2024,27,9
31,3109500000,2024,27,11
31,3109700000,2024,27,7
31,3109900000,2024,27,10
31,3110100000,2024,27,10
31,3110300000,2024,27,4
31,3110500000,2024,27,6
31,3110700000,2024,27,1
31,3110900000,2024,27,199
31,3111100000,2024,27,25
31,3111300000,2024,27,2
31,3111500000,2024,27,2
31,3111700000,2024,27,2
31,3111900000,2024,27,20
31,3112100000,2024,27,1
31,3112300000,2024,27,1
31,3112500000,2024,27,5
31,3112700000,2024,27,10
31,3112900000,2024,27,5
31,3113100000,2024,27,11
31,3113300000,2024,27,6
31,3113500000,2024,27,3
31,3113700000,2024,27,8
31,3113900000,2024,27,6
31,3114100000,2024,27,28
31,3114300000,2024,27,9
31,3114500000,2024,27,14
31,3114700000,2024,27,12
31,3114900000,2024,27,2
31,3115100000,2024,27,10
31,3115300000,2024,27,82
31,3115500000,2024,27,20
31,3115700000,2024,27,30
31,3115900000,2024,27,17
31,3116100000,2024,27,9
31,3116300000,2024,27,7
31,3116500000,2024,27,3
31,3116700000,2024,27,1
31,3116900000,2024,27,3
31,3117100000,2024,27,2
31,3117300000,2024,27,7
31,3117500000,2024,27,8
31,3117700000,2024,27,16
31,3117900000,2024,27,5
31,3118100000,2024,27,6
31,3118300000,2024,27,2
31,3118500000,2024,27,13
32,3200900000,2024,19,2
32,3201100000,2024,19,8
32,3201500000,2024,27,20
32,3202100000,2024,19,12
32,3203300000,2024,19,19
32,3251000000,2024,27,60
34,3400100000,2024,28,490
34,3400300000,2024,19,1295
34,3400500000,2024,19,443
34,3400700000,2024,28,178
34,3400900000,2024,28,138
34,3401100000,2024,19,200
34,3401300000,2024,19,822
34,3401500000,2024,28,450
34,3401700000,2024,28,789
34,3401900000,2024,28,170
34,3402100000,2024,19,275
34,3402300000,2024,28,707
34,3402500000,2024,28,990
34,3402700000,2024,28,851
34,3402900000,2024,28,1029
34,3403100000,2024,28,694
34,3403300000,2024,19,167
34,3403500000,2024,28,318
34,3403700000,2024,27,347
34,3403900000,2024,28,572
34,3404100000,2024,28,236
36,3600100000,2024,26,160
36,3600300000,2024,48,30
36,3600500000,2024,26,192
36,3600700000,2024,5,79
36,3600900000,2024,23,55
36,3601100000,2024,5,28
36,3601300000,2024,23,82
36,3601500000,2024,23,47
36,3601700000,2024,5,22
36,3601900000,2024,23,59
36,3602100000,2024,23,38
36,3602300000,2024,23,29
36,3602500000,2024,5,29
36,3602700000,2024,23,114
36,3602900000,2024,26,302
36,3603100000,2024,23,25
36,3603300000,2024,23,21
36,3603500000,2024,23,26
36,3603700000,2024,23,24
36,3603900000,2024,23,25
36,3604100000,2024,18,11
36,3604300000,2024,48,27
36,3604500000,2024,5,38
36,3604700000,2024,26,403
36,3604900000,2024,23,28
36,3605100000,2024,23,47
36,3605300000,2024,23,46
36,3605500000,2024,23,215
36,3605700000,2024,5,20
36,3605900000,2024,26,349
36,3606100000,2024,26,263
36,3606300000,2024,23,69
36,3606500000,2024,23,161
36,3606700000,2024,5,145
36,3606900000,2024,23,54
36,3607100000,2024,23,133
36,3607300000,2024,5,11
36,3607500000,2024,5,35
36,3607700000,2024,48,29
36,3607900000,2024,23,46
36,3608100000,2024,26,292
36,3608300000,2024,5,74
36,3608500000,2024,26,77
36,3608700000,2024,26,70
36,3608900000,2024,23,46
36,3609100000,2024,5,100
36,3609300000,2024,26,53
36,3609500000,2024,23,20
36,3609700000,2024,18,13
36,3609900000,2024,23,22
36,3610100000,2024,5,45
36,3610300000,2024,23,324
36,3610500000,2024,23,57
36,3610700000,2024,23,28
36,3610900000,2024,5,34
36,3611100000,2024,48,81
36,3611300000,2024,5,21
36,3611500000,2024,48,24
36,3611700000,2024,23,53
36,3611900000,2024,23,397
36,3612100000,2024,23,23
36,3612300000,2024,48,11
37,3700100000,2024,27,90
37,3700300000,2024,26,12
37,3700500000,2024,27,5
37,3700700000,2024,26,12
37,3700900000,2024,27,18
37,3701100000,2024,26,20
37,3701300000,2024,27,26
37,3701500000,2024,26,13
37,3701700000,2024,26,19
37,3701900000,2024,48,33
37,3702100000,2024,27,158
37,3702300000,2024,27,37
37,3702500000,2024,27,44
37,3702700000,2024,27,20
37,3702900000,2024,26,3
37,3703100000,2024,27,30
37,3703300000,2024,48,12
37,3703500000,2024,27,114
37,3703700000,2024,48,24
37,3703900000,2024,27,67
37,3704100000,2024,48,6
37,3704300000,2024,26,10
37,3704500000,2024,27,32
37,3704700000,2024,27,26
37,3704900000,2024,27,26
37,3705100000,2024,27,80
37,3705300000,2024,27,13
37,3705500000,2024,26,19
37,3705700000,2024,27,410
37,3705900000,2024,27,121
37,3706100000,2024,27,21
37,3706300000,2024,27,70
37,3706500000,2024,27,24
37,3706700000,2024,27,130
37,3706900000,2024,26,24
37,3707100000,2024,27,51
37,3707300000,2024,27,8
37,3707500000,2024,27,5
37,3707700000,2024,27,19
37,3707900000,2024,26,11
37,3708100000,2024,26,193
37,3708300000,2024,26,20
37,3708500000,2024,27,20
37,3708700000,2024,27,55
37,3708900000,2024,27,95
37,3709100000,2024,27,16
37,3709300000,2024,27,17
37,3709500000,2024,26,8
37,3709700000,2024,27,35
37,3709900000,2024,27,88
37,3710100000,2024,27,45
37,3710300000,2024,26,8
37,3710500000,2024,27,12
37,3710700000,2024,27,28
37,3710900000,2024,27,30
37,3711100000,2024,27,19
37,3711300000,2024,48,15
37,3711500000,2024,27,14
37,3711700000,2024,26,10
37,3711900000,2024,27,2400
37,3712100000,2024,27,11
37,3712300000,2024,27,14
37,3712500000,2024,27,26
37,3712700000,2024,27,27
37,3712900000,2024,27,46
37,3713100000,2024,26,13
37,3713300000,2024,48,29
37,3713500000,2024,26,43
37,3713700000,2024,26,6
37,3713900000,2024,27,14
37,3714100000,2024,27,18
37,3714300000,2024,27,39
37,3714500000,2024,27,12
37,3714700000,2024,26,47
37,3714900000,2024,27,10
37,3715100000,2024,27,27
37,3715300000,2024,27,17
37,3715500000,2024,26,45
37,3715700000,2024,27,22
37,3715900000,2024,27,42
37,3716100000,2024,27,20
37,3716300000,2024,26,18
37,3716500000,2024,27,8
37,3716700000,2024,27,29
37,3716900000,2024,26,18
37,3717100000,2024,27,26
37,3717300000,2024,27,7
37,3717500000,2024,27,36
37,3717700000,2024,26,6
37,3717900000,2024,48,63
37,3718100000,2024,27,14
37,3718300000,2024,27,253
37,3718500000,2024,27,50
37,3718700000,2024,27,9
37,3718900000,2024,26,26
37,3719100000,2024,27,32
37,3719300000,2024,27,29
37,3719500000,2024,27,24
37,3719700000,2024,27,13
37,3719900000,2024,27,12
38,3800100000,2024,27,2
38,3800300000,2024,27,2
38,3800500000,2024,27,6
38,3800700000,2024,27,3
38,3800900000,2024,27,4
38,3801100000,2024,27,7
38,3801300000,2024,27,2
38,3801500000,2024,27,50
38,3801700000,2024,27,75
38,3801900000,2024,27,2
38,3802100000,2024,27,4
38,3802300000,2024,27,3
38,3802500000,2024,27,7
38,3802700000,2024,27,2
38,3802900000,2024,27,5
38,3803100000,2024,27,3
38,3803300000,2024,27,2
38,3803500000,2024,27,40
38,3803700000,2024,27,4
38,3803900000,2024,27,2
38,3804100000,2024,27,6
38,3804300000,2024,27,2
38,3804500000,2024,27,4
38,3804700000,2024,27,3
38,3804900000,2024,27,3
38,3805100000,2024,27,3
38,3805300000,2024,27,7
38,3805500000,2024,27,11
38,3805700000,2024,27,4
38,3805900000,2024,27,18
38,3806100000,2024,27,11
38,3806300000,2024,27,3
38,3806500000,2024,27,3
38,3806700000,2024,27,2
38,3806900000,2024,27,3
38,3807100000,2024,27,4
38,3807300000,2024,27,4
38,3807500000,2024,27,2
38,3807700000,2024,27,14
38,3807900000,2024,27,8
38,3808100000,2024,27,3
38,3808300000,2024,27,3
38,3808500000,2024,27,4
38,3808700000,2024,27,4
38,3808900000,2024,27,8
38,3809100000,2024,27,2
38,3809300000,2024,27,6
38,3809500000,2024,27,2
38,3809700000,2024,27,4
38,3809900000,2024,27,2
38,3810100000,2024,27,32
38,3810300000,2024,27,5
38,3810500000,2024,27,14
39,3900300000,2024,27,33
39,3900500000,2024,82,36
39,3900700000,2024,27,49
39,3900900000,2024,27,28
39,3901100000,2024,27,12
39,3901500000,2024,82,168
39,3901900000,2024,4,14
39,3902100000,2024,4,10
39,3902300000,2024,4,45
39,3902500000,2024,27,52
39,3902700000,2024,4,13
39,3902900000,2024,27,53
39,3903100000,2024,27,82
39,3903300000,2024,27,128
39,3903500000,2024,4,289
39,3903700000,2024,27,132
39,3903900000,2024,82,162
39,3904100000,2024,82,914
39,3904300000,2024,27,35
39,3904900000,2024,27,3304
39,3904900000,2024,27,353
39,3905100000,2024,82,151
39,3905500000,2024,27,30
39,3905900000,2024,23,40
39,3906100000,2024,48,300
39,3906900000,2024,27,118
39,3907300000,2024,4,10
39,3907500000,2024,82,15
39,3907900000,2024,4,5
39,3908300000,2024,27,31
39,3908500000,2024,27,650
39,3908700000,2024,27,127
39,3908900000,2024,27,384
39,3909100000,2024,27,10
39,3909300000,2024,27,1043
39,3909500000,2024,27,906
39,3909900000,2024,27,100
39,3910100000,2024,82,132
39,3910300000,2024,27,699
39,3910500000,2024,83,30
39,3910700000,2024,27,140
39,3910900000,2024,4,18
39,3911100000,2024,27,50
39,3911300000,2024,27,816
39,3911500000,2024,28,11
39,3911700000,2024,27,113
39,3912100000,2024,27,6
39,3912300000,2024,27,85
39,3912900000,2024,27,132
39,3913100000,2024,4,5
39,3913300000,2024,27,51
39,3913500000,2024,27,73
39,3913700000,2024,27,12
39,3914100000,2024,27,195
39,3914300000,2024,26,21
39,3914700000,2024,27,174
39,3914900000,2024,27,20
39,3915300000,2024,4,159
39,3915500000,2024,27,52
39,3915700000,2024,27,39
39,3915900000,2024,82,232
39,3916100000,2024,27,110
39,3916300000,2024,27,39
39,3916700000,2024,82,115
39,3917100000,2024,48,13
39,3917500000,2024,27,66
42,4200300000,2024,27,1327
42,4200500000,2024,19,62
42,4200700000,2024,27,129
42,4200900000,2024,19,40
42,4201100000,2024,27,800
42,4201300000,2024,27,93
42,4201500000,2024,82,185
42,4201700000,2024,4,304
42,4201900000,2024,27,96
42,4202100000,2024,27,125
42,4202300000,2024,27,15
42,4202500000,2024,19,51
42,4202700000,2024,27,90
42,4202900000,2024,27,230
42,4203100000,2024,19,40
42,4203300000,2024,27,70
42,4203500000,2024,27,34
42,4203700000,2024,82,155
42,4203900000,2024,19,181
42,4204100000,2024,28,430
42,4204500000,2024,48,429
42,4204700000,2024,27,108
42,4204900000,2024,19,181
42,4205100000,2024,19,77
42,4205300000,2024,27,19
42,4205500000,2024,27,73
42,4205700000,2024,48,12
42,4205900000,2024,27,92
42,4206100000,2024,27,58
42,4206300000,2024,27,69
42,4206500000,2024,19,37
42,4206700000,2024,27,18
42,4206900000,2024,27,102
42,4207300000,2024,27,75
42,4207500000,2024,27,60
42,4207900000,2024,19,710
42,4208100000,2024,4,81
42,4208300000,2024,27,97
42,4208500000,2024,27,91
42,4208700000,2024,27,26
42,4208900000,2024,4,55
42,4209300000,2024,27,15
42,4209900000,2024,4,31
42,4210100000,2024,28,3671
42,4210300000,2024,19,17
42,4210500000,2024,27,64
42,4210700000,2024,27,125
42,4210900000,2024,27,25
42,4211100000,2024,27,66
42,4211300000,2024,4,15
42,4211500000,2024,82,119
42,4211700000,2024,27,53
42,4211900000,2024,82,93
42,4212100000,2024,27,44
42,4212300000,2024,19,79
42,4212500000,2024,27,605
42,4212700000,2024,4,35
42,4212900000,2024,27,899
42,4213300000,2024,19,161
44,4400105140,2024,27,8
44,4400109280,2024,27,10
44,4400173760,2024,27,6
44,4400318640,2024,27,19
44,4400322240,2024,27,7
44,4400374300,2024,27,37
44,4400377720,2024,27,6
44,4400378440,2024,27,12
44,4400536820,2024,27,4
44,4400542400,2024,27,3
44,4400545460,2024,27,7
44,4400549960,2024,27,11
44,4400557880,2024,27,9
44,4400570880,2024,27,9
44,4400711800,2024,27,8
44,4400714140,2024,27,9
44,4400719180,2024,27,28
44,4400720080,2024,27,16
44,4400722960,2024,27,20
44,4400727460,2024,27,4
44,4400730340,2024,27,7
44,4400737720,2024,27,14
44,4400741500,2024,27,13
44,4400751760,2024,27,15
44,4400752480,2024,27,7
44,4400754640,2024,27,30
44,4400759000,2024,27,85
44,4400764220,2024,27,5
44,4400766200,2024,27,8
44,4400780780,2024,27,14
44,4400914500,2024,27,6
44,4400925300,2024,27,5
44,4400935380,2024,27,5
44,4400948340,2024,27,6
44,4400950500,2024,27,3
44,4400951580,2024,27,12
44,4400961160,2024,27,5
44,4400967460,2024,27,13
44,4400977000,2024,27,9
45,4500100000,2024,27,64
45,4500300000,2024,27,528
45,4500500000,2024,27,27
45,4500700000,2024,27,539
45,4500900000,2024,27,57
45,4501100000,2024,27,73
45,4501300000,2024,27,689
45,4501500000,2024,27,582
45,4501700000,2024,27,68
45,4501900000,2024,27,1400
45,4502100000,2024,27,156
45,4502300000,2024,27,102
45,4502500000,2024,27,115
45,4502700000,2024,27,110
45,4502900000,2024,27,117
45,4503100000,2024,27,197
45,4503300000,2024,27,87
45,4503500000,2024,27,442
45,4503700000,2024,27,77
45,4503900000,2024,27,82
45,4504100000,2024,27,390
45,4504300000,2024,27,194
45,4504500000,2024,27,1573
45,4504700000,2024,27,238
45,4504900000,2024,27,75
45,4505100000,2024,27,1078
45,4505300000,2024,27,109
45,4505500000,2024,27,212
45,4505700000,2024,27,330
45,4505900000,2024,27,189
45,4506100000,2024,27,60
45,4506300000,2024,27,870
45,4506500000,2024,27,40
45,4506700000,2024,27,93
45,4506900000,2024,27,81
45,4507100000,2024,27,103
45,4507300000,2024,27,226
45,4507500000,2024,27,262
45,4507700000,2024,27,315
45,4507900000,2024,27,1387
45,4508100000,2024,27,65
45,4508300000,2024,27,804
45,4508500000,2024,27,351
45,4508700000,2024,27,89
45,4508900000,2024,27,113
45,4509100000,2024,27,900
46,4600300000,2024,27,3
46,4600500000,2024,27,4
46,4600900000,2024,27,5
46,4601100000,2024,27,10
46,4601300000,2024,27,11
46,4601500000,2024,27,4
46,4602100000,2024,27,4
46,4602300000,2024,27,9
46,4602500000,2024,27,8
46,4602700000,2024,27,4
46,4603100000,2024,27,9
46,4603300000,2024,27,8
46,4603500000,2024,27,4
46,4603900000,2024,27,7
46,4604300000,2024,27,5
46,4604700000,2024,27,5
46,4604900000,2024,27,6
46,4605100000,2024,27,14
46,4605300000,2024,27,3
46,4605500000,2024,27,4
46,4605900000,2024,27,6
46,4606100000,2024,27,4
46,4606300000,2024,27,6
46,4606500000,2024,27,6
46,4606700000,2024,27,6
46,4606900000,2024,27,2
46,4607500000,2024,27,2
46,4607700000,2024,27,6
46,4607900000,2024,27,5
46,4608100000,2024,27,9
46,4608300000,2024,27,23
46,4608500000,2024,27,8
46,4608700000,2024,27,6
46,4608900000,2024,27,2
46,4609100000,2024,26,6
46,4609300000,2024,26,11
46,4609500000,2024,27,4
46,4609700000,2024,27,4
46,4609900000,2024,27,79
46,4610100000,2024,27,6
46,4610300000,2024,27,36
46,4610500000,2024,27,8
46,4610700000,2024,27,2
46,4610900000,2024,27,11
46,4611100000,2024,27,3
46,4611500000,2024,27,7
46,4611700000,2024,27,3
46,4611900000,2024,27,3
46,4612300000,2024,27,6
46,4612500000,2024,27,8
46,4612700000,2024,27,8
46,4612900000,2024,27,8
46,4613700000,2024,27,6
47,4700100000,2024,48,110
